HuggingFaceID,Architecture,System,Backend,Version,Mode,Status,ErrMsg
nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4,NemotronHForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4
nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4,NemotronHForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/NVIDIA-Nemotron-3-Super-120B-A12B-NVFP4
nvidia/Nemotron-H-56B-Base-8K,NemotronHForCausalLM,b60,vllm,0.12.0,agg,PASS,
nvidia/Nemotron-H-56B-Base-8K,NemotronHForCausalLM,b60,vllm,0.12.0,disagg,PASS,
nvidia/Qwen3-235B-A22B-NVFP4,Qwen3MoeForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Qwen3-235B-A22B-NVFP4
nvidia/Qwen3-235B-A22B-NVFP4,Qwen3MoeForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/Qwen3-235B-A22B-NVFP4
nvidia/nemotron-ultra-rl-050826,NemotronHForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/nemotron-ultra-rl-050826
nvidia/nemotron-ultra-rl-050826,NemotronHForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,b60 does not support FP4 required by nvidia/nemotron-ultra-rl-050826
openai/gpt-oss-120b,GptOssForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported moe quant mode 'w4a16_mxfp4' for system='b60', backend='vllm', version='0.12.0'. Supported moe modes: ['bfloat16', 'fp8']"
openai/gpt-oss-120b,GptOssForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported moe quant mode 'w4a16_mxfp4' for system='b60', backend='vllm', version='0.12.0'. Supported moe modes: ['bfloat16', 'fp8']"
openai/gpt-oss-20b,GptOssForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported moe quant mode 'w4a16_mxfp4' for system='b60', backend='vllm', version='0.12.0'. Supported moe modes: ['bfloat16', 'fp8']"
openai/gpt-oss-20b,GptOssForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported moe quant mode 'w4a16_mxfp4' for system='b60', backend='vllm', version='0.12.0'. Supported moe modes: ['bfloat16', 'fp8']"
sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
sgl-project/DeepSeek-V4-Flash-FP8,DeepseekV4ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
sgl-project/DeepSeek-V4-Pro-FP8,DeepseekV4ForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
sgl-project/DeepSeek-V4-Pro-FP8,DeepseekV4ForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
zai-org/GLM-5,GlmMoeDsaForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_dsa_context_module_perf_data): missing DSA context-module perf data for system='b60', backend='vllm', version='0.12.0', mode='agg'. Original support-matrix evidence: src/aiconfigurator/systems/data/b60/vllm/0.12.0/dsa_context_module_perf.txt. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
zai-org/GLM-5,GlmMoeDsaForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"Final best-effort UNHEALABLE (missing_dsa_context_module_perf_data): missing DSA context-module perf data for system='b60', backend='vllm', version='0.12.0', mode='disagg'. Original support-matrix evidence: src/aiconfigurator/systems/data/b60/vllm/0.12.0/dsa_context_module_perf.txt. Evidence: support matrix refresh completed with 94 rows, 22 PASS, 18 FAIL, 54 UNHEALABLE; CPU-only phase reproduced the Qwen/Qwen3.5-27B and zai-org/GLM-5 failures and found no CPU-verifiable fix; one-node GPU recollection was blocked before allocation because local nvidia-smi is unavailable and configured clusters reject b60; active AIC branch heal/b60-1gpu-heal-af47342dd6ef has no diff relative to main. Finalized at 2026-05-15T22:04:05.623438+00:00."
zai-org/GLM-5-FP8,GlmMoeDsaForCausalLM,b60,vllm,0.12.0,agg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
zai-org/GLM-5-FP8,GlmMoeDsaForCausalLM,b60,vllm,0.12.0,disagg,HW_INCOMPATIBLE,"CPU-verified deterministic unhealable: ValueError: Unsupported gemm quant mode 'fp8_block' for system='b60', backend='vllm', version='0.12.0'. Supported gemm modes: ['bfloat16', 'fp8']"
